Time,Subtitle,Translation,Transliteration,K-Drama Title,Year,Episode,Cue,Cue Type,Speech Level
50:20,대체 나를 어디까지 끌어내릴 셈이야?,How low do you intend to drag me down?,[ hotongchimyeo ]   daeche   naleul   eodi-kkaji   kkeul-eonaelil   sem-i-ya ?,Misaeng,2016,6,,,5
50:25,"박 대리, 미안하게 됐습니다","Mr. Park, please accept
my sincere apologies.","bag   daeli ,   mi-anhage   dwaess-seubnida",Misaeng,2016,6,,,1
50:35,절차라면 계약의 해지를 말하는 거요?,Does that mean contract termination or loss compensation?,jeolchalamyeon   gye-yag-ui   haejileul   malhaneun   geo-yo ?,Misaeng,2016,6,,,2
50:39,배상을 말하는 거요?,contract termination or loss compensation?,baesang-eul   malhaneun   geo-yo ?,Misaeng,2016,6,,,2
50:49,본사로 들어가서 논의한 뒤 통보해 드리겠습니다,discuss it back at headquarters and then let you know.,bonsalo   deul-eogaseo   non-uihan   dwi   tongbohae   deuligess-seubnida,Misaeng,2016,6,,,1
51:18,오늘만큼 부끄러운 날은 없어!,"-Sir.
-I've never been this embarrassed in my life!",oneulmankeum   bu-kkeuleo-un   nal-eun   eobs-eo !,Misaeng,2016,6,,,5
51:26,당신들 돈에 환장했어?,Are you guys crazy about money?,( sajang )   dangsindeul   don-e   hwanjanghaess-eo ?,Misaeng,2016,6,,,5
51:29,돈이 그렇게 좋아?,You only love money?,don-i   geuleohge   joh-a ?,Misaeng,2016,6,,,5
51:31,바둑에서는 묘수 또는 꼼수라 부른다,"In the game of go, it's called a ""clever move""
or a ""clever trick.""",( geulae )   badug-eseoneun   myosu   ttoneun   kkomsula   buleunda,Misaeng,2016,6,,,6
51:36, 용서를 구하겠네,Ask for his forgiveness.,( sajang )   yongseoleul   guhagessne,Misaeng,2016,6,,,4
51:40,그동안 불리한 바둑이었다는 반증이다,"it just proves that you were
at a disadvantage all along.",( geulae )   geudong-an   bullihan   badug-i-eossdaneun   banjeung-ida,Misaeng,2016,6,,,6
51:42,저희가 잘못했습니다,"-I apologize, sir.
-Please calm down.","( im-won )   jeohuiga   jalmoshaess-seubnida ,   sajangnim   a ,   jinjeonghasibsi-o",Misaeng,2016,6,,,1
51:42,"사장님 아, 진정하십시오","-I apologize, sir.
-Please calm down.","( im-won )   jeohuiga   jalmoshaess-seubnida ,   sajangnim   a ,   jinjeonghasibsi-o",Misaeng,2016,6,,,1
51:44,박 대리님은 분명 이 상황까지는 못 본 거다,"Mr. Park didn't think things
would escalate to this level.",( geulae )   bag   daelinim-eun   bunmyeong   i   sanghwangkkajineun   mos   bon   geoda,Misaeng,2016,6,,,6
51:52,박 대리님이 그동안 이런 사람이 아니었기 때문인 거다,"is because Mr. Park was never
like this before.",bag   daelinim-i   geudong-an   ileon   salam-i   ani-eossgi   ttaemun-in   geoda,Misaeng,2016,6,,,6
51:59,눈은 저들을 보며 박 대리님을 힐난한다,"He's looking at them,
but criticizing Mr. Park...",nun-eun   jeodeul-eul   bomyeo   bag   daelinim-eul   hilnanhanda,Misaeng,2016,6,,,6
52:04,"아이, 사장님 제발 좀 진정하십시오","-Please, sir. Calm down.","( im-won )   a-i ,   sajangnim   jebal   jom   jinjeonghasibsi-o  ",Misaeng,2016,6,,,1
52:11,제발 좀 참으십시오,"-Please, sir. Calm down.
-Let me go!","-   ( im-won )   jebal   jom   cham-eusibsi-o   -   nwa ,   igeo",Misaeng,2016,6,,,1
52:13,"아이, 사장님 저희가 해결하겠습니다","-We'll take care of it now.
-I said, let go!","a-i ,   sajangnim   jeohuiga   haegyeolhagess-seubnida",Misaeng,2016,6,,,1
52:18,"저, 죄송합니다. 회사에서 전화가 와서요","Please excuse me.
I need to take a call from headquarters.","jeo ,   joesonghabnida   hoesa-eseo   jeonhwaga   waseo-yo",Misaeng,2016,6,,,2
52:22,"너무 늦었네, 이거 어쩌지?","Gosh, we're running really late.","( bag   daeli )   neomu   neuj-eossne ,   igeo   eo-jjeoji ?",Misaeng,2016,6,,,5
52:25,"장그래 씨, 혼나는 거 아니야?",What if you get into trouble?,"janggeulae   ssi ,   honnaneun   geo   ani-ya ?",Misaeng,2016,6,,,5
52:28,업무 때문에 온 건데 혼나긴요,What trouble? I'm here on business.,eobmu   ttaemun-e   on   geonde   honnagin-yo,Misaeng,2016,6,,,2
52:30,더구나 박 대리님과 함께잖아요,"Furthermore, I'm with you, Mr. Park.",deoguna   bag   daelinimgwa   hamkkejanh-a-yo,Misaeng,2016,6,,,2
52:33,"네, 김 대리님, 아직 있습니다","Yes, Mr. Kim. We're still here.","[ tting   haneun   hyogwa-eum ]   ne ,   gim   daelinim ,   ajig   iss-seubnida",Misaeng,2016,6,,,1
52:39,여보세요?,Hello?,yeobose-yo ?,Misaeng,2016,6,,,2
52:41,잘 안 들리세요?,You can't hear me clearly?,jal   an   deullise-yo ?,Misaeng,2016,6,,,2
52:44,"아, 언제 오냐고요?",When will we be returning?,"a ,   eonje   onyago-yo ?",Misaeng,2016,6,,,2
52:46,시간이 좀 걸릴 거 같습니다,I think it will take a while.,sigan-i   jom   geollil   geo   gatseubnida   yeogi   wa   boni   yaggan-ui   munjega   saenggyeoseo-yo,Misaeng,2016,6,,,1
52:46,여기 와 보니 약간의 문제가 생겨서요,There's a bit of a problem here.,sigan-i   jom   geollil   geo   gatseubnida   yeogi   wa   boni   yaggan-ui   munjega   saenggyeoseo-yo,Misaeng,2016,6,,,2
52:50,이곳 사장님이 저희 쪽에 찾아와 직접 설명을 주시겠답니다,"Their president said he would visit us
and explain the issue himself.",igos   sajangnim-i   jeohui   jjog-e   chaj-a-wa   jigjeob   seolmyeong-eul   jusigessdabnida,Misaeng,2016,6,,,1
52:57,"네, 직접 말씀하셨어요","-a clever move or trick,
-Yes, he directly said so himself.","ne ,   jigjeob   mal-sseumhasyeoss-eo-yo",Misaeng,2016,6,,,2
52:58,정수로 받습니다,"you need to take a ""direct proper move"".",( geulae )   jeongsulo   badseubnida,Misaeng,2016,6,,,1
53:00,"네, 정리되는 대로 바로 보고 드리겠습니다","Yes, I'll report it to you
once we get things settled here.","( geulae )   ne ,   jeonglidoeneun   daelo   balo   bogo   deuligess-seubnida",Misaeng,2016,6,,,1
53:16,영성실업 사장하고 관련 직원들이 올 겁니다,"Their president and executives
are on their way here.",yeongseongsil-eob   sajanghago   gwanlyeon   jig-wondeul-i   ol   geobnida,Misaeng,2016,6,,,1
53:20,몇 건의 배송 문제가 있었던 것으로 파악됩니다,"It seems there were several
delivery problems.",myeoch   geon-ui   baesong   munjega   iss-eossdeon   geos-eulo   pa-agdoebnida,Misaeng,2016,6,,,1
53:22,"뭐야, 이거 한두 건이 아니잖아?","What the heck is this?
It's more than just a few.","mwo-ya ,   igeo   handu   geon-i   anijanh-a ?",Misaeng,2016,6,,,5
53:25,"리스크 관리 팀, 심사 팀 법무 팀 소집해","Call the risk management team,
the evaluation team and the legal team.","[ jong-ileul   peolleog   neomgimyeo ]   liseukeu   gwanli   tim ,   simsa   tim   beobmu   tim   sojibhae",Misaeng,2016,6,,,5
53:38,"희선 씨, 정리 좀 해 줘",Organize these please.,"huiseon   ssi ,   jeongli   jom   hae   jwo",Misaeng,2016,6,,,5
53:40,포워딩 업체에 연락했어?,Did you call the forwarding agency?,po-woding   eobche-e   yeonlaghaess-eo ?,Misaeng,2016,6,,,5
53:42,"아, 예 저희 IT 영업 팀인데요",This is the IT sales team speaking.,"( han   daeli )   a ,   ye   jeohui   IT   yeong-eob   tim-inde-yo",Misaeng,2016,6,,,2
53:45,그럼 저희는 저희 쪽에서 컨펌 받은 계약서 준비해 주시고요,Please get the contract ready for us.,geuleom   jeohuineun   jeohui   jjog-eseo   keonpeom   bad-eun   gye-yagseo   junbihae   jusigo-yo,Misaeng,2016,6,,,2
53:48,선적 일자 관련 자료도 꼭 갖고 오셔야 됩니다,"Don't forget the data
on shipment dates and schedule.",seonjeog   ilja   gwanlyeon   jalyodo   kkog   gajgo   osyeo-ya   doebnida,Misaeng,2016,6,,,1
53:57,"일단 뭐, 사고 경위 간략히 정리된 파일 준비되죠?","Can you prepare a brief report
on what happened?","ildan   mwo ,   sago   gyeong-wi   ganlyaghi   jeonglidoen   pa-il   junbidoejyo ?",Misaeng,2016,6,,,2
54:02,"아, 안녕하십니까?","Hello, sir.","( jig-wondeul )   a ,   annyeonghasibni-kka ?",Misaeng,2016,6,,,1
55:25,"오셨습니까, 사장님?","Hello, Mr. President.","( gim   bujang )   osyeoss-seubni-kka ,   sajangnim ?",Misaeng,2016,6,,,1
55:30,이거 정말 미안하게 됐습니다,I offer my sincere apologies.,igeo   jeongmal   mi-anhage   dwaess-seubnida,Misaeng,2016,6,,,1
55:33,일단 접객실에서 기다리고 계십시오,Please wait in the guest room.,ildan   jeobgaegsil-eseo   gidaligo   gyesibsi-o,Misaeng,2016,6,,,1
55:39,"아, 자네는 나와 같이 가지","Mr. Park, you should come with me.","( gim   bujang )   a ,   janeneun   na-wa   gat-i   gaji",Misaeng,2016,6,,,5
55:46,영업 3팀 신입 사원 장그래입니다,I'm Geu-rae Jang from sales team three.,yeong-eob   3tim   sin-ib   sa-won   janggeulae-ibnida,Misaeng,2016,6,,,1
55:54,이 친구와 함께 가도 되겠습니까?,May Mr. Jang come with us?,i   chingu-wa   hamkke   gado   doegess-seubni-kka ?,Misaeng,2016,6,,,1
56:15,필요할 듯합니다,an important role in this issue.,pil-yohal   deushabnida,Misaeng,2016,6,,,1
56:26,그 영성실업인가 그쪽 팀 들어왔어요,Youngsung is here right now.,geu   yeongseongsil-eob-inga   geu-jjog   tim   deul-eo-wass-eo-yo,Misaeng,2016,6,,,2
56:32,"아, 의외네요","That's a surprise. -I didn't think Mr. Park had it in him.
-But the more surprising thing is","a ,   ui-oene-yo",Misaeng,2016,6,,,2
56:34,별로 그럴 강단 있어 보이지는 않았는데 진짜 대박은요,"-I didn't think Mr. Park had it in him.
-But the more surprising thing is",byeollo   geuleol   gangdan   iss-eo   bo-ijineun   anh-assneunde   jin-jja   daebag-eun-yo,Misaeng,2016,6,,,2
56:37,그 전사적 회의에 장그래가 함께 들어갔다는 거지,"-I didn't think Mr. Park had it in him.
-But the more surprising thing is that Geu-rae is going to that meeting.",geu   jeonsajeog   hoe-ui-e   janggeulaega   hamkke   deul-eogassdaneun   geoji,Misaeng,2016,6,,,5
56:41,뭐라고요?,"-What?
-Young-yi.",mwolago-yo ?   [ seolyuga   tag   tteol-eojinda ]   yeong-i   ssi,Misaeng,2016,6,,,2
56:44,"잘 만났네, 오늘 완전 대박 사건","Great to run into you.
The big event of the day.","jal   mannassne ,   oneul   wanjeon   daebag   sageon",Misaeng,2016,6,,,4
56:51,신입이 벌써부터 그런 회의라니 이러다가 우리 동기 중에 제일 먼저 승진하는 거 아니야?,"How could a newbie get in there?
Will he get promoted before any of us?",[ geochin   sum-eul   naebaet-eumyeo ]   sin-ib-i   beol-sseobuteo   geuleon   hoe-uilani   ileodaga   uli   donggi   jung-e   je-il   meonjeo   seungjinhaneun   geo   ani-ya ?,Misaeng,2016,6,,,5
56:56,"에, 그 뭐냐",You know that.,"e ,   geu   mwonya",Misaeng,2016,6,,,6
57:03,뭐든 도움이 되니까 데리고 들어가지 않았겠어요?,"They must have taken him in
since he had something to offer.",( yeong-i )   mwodeun   do-um-i   doeni-kka   deligo   deul-eogaji   anh-assgess-eo-yo ?,Misaeng,2016,6,,,2
57:06,"아니, 백기 씨도 꾹 참고 있지","No, Baek-ki is being patient.","( seog-yul )   ani ,   baeggi   ssido   kkug   chamgo   issji",Misaeng,2016,6,,,5
57:09,우리 같은 말단 신입한테는 그런 회의 경험도 큰 도움이 된다고요,"Experiencing such meetings
is very helpful for newbies like us.",uli   gat-eun   maldan   sin-ibhanteneun   geuleon   hoe-ui   gyeongheomdo   keun   do-um-i   doendago-yo,Misaeng,2016,6,,,2
57:16,왜 돌아온 거예요?,why did you come back?,wae   dol-a-on   geo-ye-yo ?,Misaeng,2016,6,,,2
57:22,"아이, 솔직히 박 대리님이 백기 씨 과도 아니었고, 그렇죠?","-I didn't think I should be there.
-Honestly. You don't like Mr. Park, do you?","a-i ,   soljighi   bag   daelinim-i   baeggi   ssi   gwado   ani-eossgo ,   geuleohjyo ?",Misaeng,2016,6,,,2
57:37,거래처에서도 순서가 밀리는 분 아닙니까?,Clients don't prioritize him either.,geolaecheo-eseodo   sunseoga   millineun   bun   anibni-kka ?,Misaeng,2016,6,,,1
57:39,그래도 장그래 씨는 끝까지 남아 있었네요?,"Still, Geu-rae stayed until the very end.",geulaedo   janggeulae   ssineun   kkeutkkaji   nam-a   iss-eossne-yo ?,Misaeng,2016,6,,,2
57:44,아무튼 영성실업은 이제 큰일 났네요,"Anyway, Youngsung is in big trouble now.",( seog-yul )   amuteun   yeongseongsil-eob-eun   ije   keun-il   nassne-yo,Misaeng,2016,6,,,2
57:48,"끝이네, 끝",It's over for them.,"[ hyeoleul   tagtag   chamyeo ]   kkeut-ine ,   kkeut",Misaeng,2016,6,,,4
57:51,글쎄요,"Well, I'm not so sure.",geul-sse-yo,Misaeng,2016,6,,,2
57:55,제가 볼 때는 그냥 유야무야 넘어갈 가능성이 커요,"But I think they will probably
just let it go.",jega   bol   ttaeneun   geunyang   yu-yamu-ya   neom-eogal   ganeungseong-i   keo-yo,Misaeng,2016,6,,,2
57:58,보통 박 대리님 같은 사람들은 문제가 생기면 회피하거든요,"Because people like Mr. Park
just want to avoid complications.",botong   bag   daelinim   gat-eun   salamdeul-eun   munjega   saenggimyeon   hoepihageodeun-yo,Misaeng,2016,6,,,2
58:04,해결할 능력이 안 되는 분이세요,what it takes to solve problems.,haegyeolhal   neunglyeog-i   an   doeneun   bun-ise-yo,Misaeng,2016,6,,,2
58:12,이전에도 유사한 사례가 있었나?,Were there similar cases like this before?,ijeon-edo   yusahan   salyega   iss-eossna ?,Misaeng,2016,6,,,4
58:13,"네, 그렇습니다","Yes, there were.","ne ,   geuleohseubnida",Misaeng,2016,6,,,1
58:19,벌금이 있는 부분도 아니어서 손실 규모는 크지 않습니다,"Also, there were no penalties,
so the financial loss is minimal.",beolgeum-i   issneun   bubundo   ani-eoseo   sonsil   gyumoneun   keuji   anhseubnida,Misaeng,2016,6,,,1
58:21,촌각을 다투는 물품도 아니어서 리스크도 크지 않습니다,"The items don't require prompt
delivery, so the risks are low too.",( liseukeu   gwanli   tim   jig-won )   chongag-eul   datuneun   mulpumdo   ani-eoseo   liseukeudo   keuji   anhseubnida,Misaeng,2016,6,,,1
58:25,손실 배상과 상관없이 계약서 재검토는 불가피합니다,"Regardless of compensation,
a review of the contract is inevitable,",( beobmu   tim   jig-won )   sonsil   baesanggwa   sanggwan-eobs-i   gye-yagseo   jaegeomtoneun   bulgapihabnida,Misaeng,2016,6,,,1
58:28,일곱 번이나 되니까요,as there have been seven delays.,ilgob   beon-ina   doeni-kka-yo,Misaeng,2016,6,,,2
58:30,하지만 소송 건은 아닙니다,"However, it's not worth taking to trial.",hajiman   sosong   geon-eun   anibnida,Misaeng,2016,6,,,1
58:34,자세한 상황은 담당인 박 대리가 설명하겠습니다,"Mr. Park will explain the details,
since he's the one in charge.",( gim   bujang )   jasehan   sanghwang-eun   damdang-in   bag   daeliga   seolmyeonghagess-seubnida,Misaeng,2016,6,,,1
58:46,제가 설명하겠습니다,I will explain... how this happened.,jega seolmyeonghagess-seubnida,Misaeng,2016,6,,,1
58:55,상대 회사의 위기를 고민하고 있다,"is concerned about
the other company's crisis.",sangdae   hoesa-ui   wigileul   gominhago   issda,Misaeng,2016,6,,,6
59:05,"저기, 대리님, 참고 자료입니다","Mr. Park, for your reference.","jeogi ,   daelinim ,   chamgo   jalyo-ibnida",Misaeng,2016,6,,,1
59:11,고마워요,Thank you.,goma-wo-yo,Misaeng,2016,6,,,2
59:32,위기에 처한 경우 불필요한 것을 버려라,"skip all unnecessary parts
and go straight to the point.",wigi-e   cheohan   gyeong-u   bulpil-yohan   geos-eul   beolyeola,Misaeng,2016,6,,,6
59:37,무책임해지세요,Remove all unnecessary thoughts.,muchaeg-imhaejise-yo,Misaeng,2016,6,,,2
59:40,버리셔야 합니다,You have to get rid of them.,beolisyeo-ya   habnida,Misaeng,2016,6,,,1
59:44,그들을 다 껴안을 수는 없어요,You can't take care of everyone.,geudeul-eul   da   kkyeo-an-eul   suneun   eobs-eo-yo,Misaeng,2016,6,,,2
59:47,대리님이 살아야죠,It's you who needs to survive.,daelinim-i   sal-a-yajyo,Misaeng,2016,6,,,2
1:00:03,말씀드리겠습니다,everything that happened.,mal-sseumdeuligess-seubnida,Misaeng,2016,6,,,1
1:00:05,"사장님, 죄송합니다 저희가 부족했습니다","I'm sorry, sir. We're to blame.","sajangnim ,   joesonghabnida   jeohuiga   bujoghaess-seubnida",Misaeng,2016,6,,,1
1:00:14,면목 없습니다,"-There have been...
-I'm so sorry.",-   ( bag   daeli )   jigeumkkaji   -   ( im-won )   myeonmog   eobs-seubnida,Misaeng,2016,6,,,1
1:00:19,그 원인을 오늘 알게 되었습니다,And I found out the cause today.,geu   won-in-eul   oneul   alge   doe-eoss-seubnida,Misaeng,2016,6,,,1
1:00:26,초기 거래에 집중한 겁니다,and intended to appease the new clients.,chogi   geolae-e   jibjunghan   geobnida,Misaeng,2016,6,,,1
1:00:34,책임을 물었던 것입니다,to take responsibility.,chaeg-im-eul   mul-eossdeon   geos-ibnida,Misaeng,2016,6,,,1
1:01:00,오늘 드러난 사실로 알 수 있는 몇 가지 문제가 있습니다,"I have identified some issues
about this project.",oneul   deuleonan   sasillo   al   su   issneun   myeoch   gaji   munjega   iss-seubnida,Misaeng,2016,6,,,1
1:01:13,초기에 제대로 인지하지 못했다는 점입니다,"how serious the issues were
in the early stages.",chogi-e   jedaelo   injihaji   moshaessdaneun   jeom-ibnida,Misaeng,2016,6,,,1
1:01:24,제가 하는 일에 자신이 없었습니다,"never confident with tasks
put in front of me.",jega   haneun   il-e   jasin-i   eobs-eoss-seubnida,Misaeng,2016,6,,,1
1:01:44,접니다,to take advantage of me.,jeobnida,Misaeng,2016,6,,,1
1:01:47,제가 제 책임을 다하지 못했습니다,I neglected my responsibilities.,jega   je   chaeg-im-eul   dahaji   moshaess-seubnida,Misaeng,2016,6,,,1
1:02:03,바로 접니다,for this issue.,balo   jeobnida,Misaeng,2016,6,,,1
1:02:20,우리 회사는 오히려 삭감했습니다,our company tried to reduce costs.,uli   hoesaneun   ohilyeo   saggamhaess-seubnida,Misaeng,2016,6,,,1
1:02:23,저는 회사를 대표해 그들을 설득하지 못했습니다,"I couldn't persuade them
as my company's representative.",jeoneun   hoesaleul   daepyohae   geudeul-eul   seoldeughaji   moshaess-seubnida,Misaeng,2016,6,,,1
1:02:31,저들은 새로운 수익을 모색했습니다,they searched for new profit schemes.,jeodeul-eun   saelo-un   su-ig-eul   mosaeghaess-seubnida,Misaeng,2016,6,,,1
1:02:39,자리를 떠날 궁리만 했습니다,because of these frustrations at work.,jalileul   tteonal   gungliman   haess-seubnida,Misaeng,2016,6,,,1
1:02:46,이 일이 벌어졌다고 생각합니다,these issues manifested.,i   il-i   beol-eojyeossdago   saenggaghabnida,Misaeng,2016,6,,,1
1:02:52,제게 책임을 물어 주십시오,I will take full responsibility.,jege   chaeg-im-eul   mul-eo   jusibsi-o,Misaeng,2016,6,,,1
1:03:00,저분들을 구제해 주십시오,pardon those people.,jeobundeul-eul   gujehae   jusibsi-o,Misaeng,2016,6,,,1
1:03:04,거래 끊지 말아 주십시오,Please continue doing business with them.,geolae   kkeunhji   mal-a   jusibsi-o,Misaeng,2016,6,,,1
1:03:12,주지 말아 주십시오,Please don't penalize them.,juji   mal-a   jusibsi-o,Misaeng,2016,6,,,1
1:03:35,올해 4년 차입니다,He's been here for four years.,olhae   4nyeon   cha-ibnida,Misaeng,2016,6,,,1
1:03:46,"그, 아무렴 10년 거래한 파트너를 이만 한 문제로 버리겠나?","Do you think we'll abandon
a ten-year partnership over this?","geu ,   amulyeom   10nyeon   geolaehan   pateuneoleul   iman   han   munjelo   beoligessna ?",Misaeng,2016,6,,,4
1:03:52,자네가 뭐라고 책임을 물어,How do you intend to take responsibility?,janega   mwolago   chaeg-im-eul   mul-eo,Misaeng,2016,6,,,5
1:03:54,어떻게 책임질 건데?,How will you?,eo-tteohge   chaeg-imjil   geonde ?,Misaeng,2016,6,,,5
1:04:16,어떤 바둑을 졌을 때보다 처참했다,"It was more miserable than any game
of go I've ever played.",( geulae )   eo-tteon   badug-eul   jyeoss-eul   ttaeboda   cheochamhaessda,Misaeng,2016,6,,,6
1:04:29,비루한 훈수질이냐,to give contemptible advice?,biluhan   hunsujil-inya,Misaeng,2016,6,,,6
1:04:37,"아, 다 잘됐대요","-Yes.
-They say everything has worked out.","( seog-yul )   a ,   da   jaldwaessdae-yo",Misaeng,2016,6,,,2
1:04:40,그 IT 영업 팀 박 대리님 말이에요,"-What?
-You know Mr. Park from IT sales team.",geu   IT   yeong-eob   tim   bag   daelinim   mal-i-e-yo,Misaeng,2016,6,,,2
1:04:53,"궁금하잖아, 안 궁금해?","You're curious about it, aren't you?","eo ?   gunggeumhajanh-a ,   an   gunggeumhae ?",Misaeng,2016,6,,,5
1:04:56,"아, 나는 백기 씨가 엄청 궁금해하는 줄 알았지","-I thought you were really curious.
-Hey, Seok-yul.","( seog-yul )   a ,   naneun   baeggi   ssiga   eomcheong   gunggeumhaehaneun   jul   al-assji",Misaeng,2016,6,,,5
1:04:58,한석율 씨,"-Hey, Seok-yul. Yes, sir?","-   hanseog-yul   ssi   -   ( seog-yul )   ne ,   daelinim",Misaeng,2016,6,,,2
1:04:58,"네, 대리님","Yes, sir?","-   hanseog-yul   ssi   -   ( seog-yul )   ne ,   daelinim",Misaeng,2016,6,,,2
1:05:00,"아, 그 건요?",That case?,"a ,   geu   geon-yo ?",Misaeng,2016,6,,,2
1:05:27,박 대리 일 다 잘됐다는데 왜 이러고 있어요?,"Why are you so down
when Mr. Park's project went well?",bag   daeli   il   da   jaldwaessdaneunde   wae   ileogo   iss-eo-yo ?,Misaeng,2016,6,,,2
1:05:34,"같이 들어갔다면서 뭐, 뭐 안 좋았어요?",I heard you went to the meeting too. Did something go wrong?,"gat-i   deul-eogassdamyeonseo   mwo ,   mwo   an   joh-ass-eo-yo ?",Misaeng,2016,6,,,2
1:05:39,저는 아무 도움도 되지 못하더라고요,I wasn't of any help.,jeoneun   amu   do-umdo   doeji   moshadeolago-yo,Misaeng,2016,6,,,2
1:05:44,장그래 씨도 참 답답하네요,You're so ignorant.,janggeulae   ssido   cham   dabdabhane-yo,Misaeng,2016,6,,,2
1:05:47,"아, 그걸 이제 알았어요?",You realized that only now?,"a ,   geugeol   ije   al-ass-eo-yo ?",Misaeng,2016,6,,,2
1:05:49,우리는 아직 아무것도 할 수 있는 일이 없다니까요,There is nothing we can do yet.,ulineun   ajig   amugeosdo   hal   su   issneun   il-i   eobsdani-kka-yo,Misaeng,2016,6,,,2
1:06:22,죄송합니다,I'm sorry.,joesonghabnida,Misaeng,2016,6,,,1
1:06:37,잘 부탁합니다,"-I hope this goes well.
-Youngsung promised",jal   butaghabnida,Misaeng,2016,6,,,1
1:06:54,저는 그래도 박 대리님이 문책을 당하실 줄 알았어요,"I thought Mr. Park would be reprimanded
for this ordeal.",( geulae )   jeoneun   geulaedo   bag   daelinim-i   munchaeg-eul   danghasil   jul   al-ass-eo-yo,Misaeng,2016,6,,,2
1:06:59,우리 일이라는 게 리스크가 다양할 수밖에 없어요,"Our line of work
has so many risks to consider.",uli   il-ilaneun   ge   liseukeuga   da-yanghal   subakk-e   eobs-eo-yo,Misaeng,2016,6,,,2
1:07:08,"그런데 그때마다 직원에게 책임을 물어서는 뭐, 끝도 없는 일이 될 거야","So you can't ask employees
to take responsibility for every issue.","geuleonde   geu-ttaemada   jig-won-ege   chaeg-im-eul   mul-eoseoneun   mwo ,   kkeutdo   eobsneun   il-i   doel   geo-ya",Misaeng,2016,6,,,5
1:07:26,어쨌든 회사에서 보호해 준다 해도 당사자는 고통을 받아,"Even if the company protects
its employees, that particular employee suffers.",eo-jjaessdeun   hoesa-eseo   bohohae   junda   haedo   dangsajaneun   gotong-eul   bad-a,Misaeng,2016,6,,,5
1:07:40,"저, 과장님, 윌마트 경과보고서 제가 쓸까요?","Sir. Shall I draw up the Willmart
process report?","jeo ,   gwajangnim ,   wilmateu   gyeonggwabogoseo   jega   sseulkka-yo ?",Misaeng,2016,6,,,2
1:08:51,"준우, 상사맨이 뭐예요?","What's a ""trader""?","( seonsaengnim )   jun-u ,   sangsamaen-i   mwo-ye-yo ?",Misaeng,2016,6,,,2
1:08:56,"메가톤급, 최고의 영웅입니다",is the ultra super duper best hero in the world.,"megatongeub ,   choego-ui   yeong-ung-ibnida",Misaeng,2016,6,,,1
1:09:04,사람들에게 필요한 물건을 파는 사람입니다,"to buy and sell products
for everyone in the world.",salamdeul-ege   pil-yohan   mulgeon-eul   paneun   salam-ibnida,Misaeng,2016,6,,,1
1:09:11,물이 없는 나라에 물을 줄 수도 있습니다,"and supply water to those
countries without it.",mul-i   eobsneun   nala-e   mul-eul   jul   sudo   iss-seubnida,Misaeng,2016,6,,,1
1:09:18,배트맨과 스파이더맨도 팔 수 있습니다,Batman and Spiderman.,baeteumaengwa   seupa-ideomaendo   pal   su   iss-seubnida,Misaeng,2016,6,,,1
1:09:26,우리 아빠한테 말해서 확 팔아 버린다,"Hey, Ironman!
I'm going to tell my Dad to sell you!",uli   a-ppahante   malhaeseo   hwag   pal-a   beolinda,Misaeng,2016,6,,,6
1:09:33,막내 놈 아주 딱 부러지는구먼,Your son is one of a kind!,magnae   nom   aju   ttag   buleojineungumeon,Misaeng,2016,6,,,4
1:09:35,아주 똑같아요,He's the same. ,"daeleul   i-eo   sangsamaen   sikyeo ,   eo ?   ( dongsig )   aju   ttoggat-a-yo",Misaeng,2016,6,,,2
1:09:44,이거 도대체 진짜 뭐가 달라요,He's totally like you!,igeo   dodaeche   jin-jja   mwoga   dalla-yo,Misaeng,2016,6,,,2
1:09:58,누구에게나 자신만의 바둑이 있는 거다,Everyone has their own game of go.,[ dongsig-i   jeulgeobge   tteodeunda ]   nugu-egena   jasinman-ui   badug-i   issneun   geoda,Misaeng,2016,6,,,6
,넷플릭스 오리지널 함께하게 된 점 영광입니다,,,Kian,2025,1,,,1
,TV에서 많이 봤습니다 ,,,Kian,2025,1,,,1
,태풍 특보가 내려질 가능성이 있겠습니다,,,Kian,2025,1,,,1
,넉넉잡아서 1시간 정도 후에 도착할 수 있을 거 같습니다,,,Kian,2025,1,,,1
,이런 생필품은 다 준비가 돼 있습니다,,,Kian,2025,1,,,1
,"네, 제 생각은 그렇습니다",,,Misaeng,2016,1,,,1
,"예, 그럼 그것 좀 확인하시고 연락 좀 부탁드리겠습니다",,,Misaeng,2016,1,,,1
,복사 용지 어떻게 채우면 됩니까?,,,Misaeng,2016,1,,,1
,담배 한 대 피우시겠습니까?,,,Misaeng,2016,1,,,1
,"예, 오 과장님 지금 공항 도착하셨답니다",,,Misaeng,2016,1,,,1
,그럼 이걸 저희 임대로 이제 내주시는 거예요?,,,Kian,2025,1,,,2
,근데 중요한 게 이게 물이 흘러야 되거든요,,,Kian,2025,1,,,2
,근데 살살 치셔야 돼요 이거 부러질 수 있어서,,,Kian,2025,1,,,2
,돈 입금해 드릴게요,,,Kian,2025,1,,,2
,단체 생활을 되게 좋아하시네요?,,,Kian,2025,1,,,2
,저 입학했을 때 형님 대학교 4학년이었죠?,,,Misaeng,2016,1,,,2
,"아, 거기 밑에 수납장 열어 보세요",,,Misaeng,2016,1,,,2
,요즘 아주 보기 드문 청년이 여기 왔네요,,,Misaeng,2016,1,,,2
,보셨군요?,,,Misaeng,2016,1,,,2
